State Imports by NAICS Commodities,,,,
Current date: 11/14/2018 6:42 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
Wisconsin,312 Beverages & Tobacco Products,World Total,2015,"85,695,000"
Wisconsin,312 Beverages & Tobacco Products,World Total,2016,"79,234,834"
Wisconsin,312 Beverages & Tobacco Products,World Total,2017,"71,519,400"
Wisconsin,313 Textiles & Fabrics,World Total,2008,"81,738,911"
Wisconsin,313 Textiles & Fabrics,World Total,2009,"60,984,762"
Wisconsin,313 Textiles & Fabrics,World Total,2010,"78,965,864"
Wisconsin,313 Textiles & Fabrics,World Total,2011,"81,921,108"
Wisconsin,313 Textiles & Fabrics,World Total,2012,"81,324,452"
Wisconsin,313 Textiles & Fabrics,World Total,2013,"91,973,762"
Wisconsin,313 Textiles & Fabrics,World Total,2014,"101,597,932"
Wisconsin,313 Textiles & Fabrics,World Total,2015,"87,737,764"
Wisconsin,313 Textiles & Fabrics,World Total,2016,"85,800,516"
Wisconsin,313 Textiles & Fabrics,World Total,2017,"94,740,209"
Wisconsin,314 Textile Mill Products,World Total,2008,"295,168,040"
Wisconsin,314 Textile Mill Products,World Total,2009,"331,438,860"
Wisconsin,314 Textile Mill Products,World Total,2010,"374,731,228"
Wisconsin,314 Textile Mill Products,World Total,2011,"397,722,387"
Wisconsin,314 Textile Mill Products,World Total,2012,"405,059,666"
Wisconsin,314 Textile Mill Products,World Total,2013,"429,321,040"
Wisconsin,314 Textile Mill Products,World Total,2014,"455,397,846"
Wisconsin,314 Textile Mill Products,World Total,2015,"493,370,166"
Wisconsin,314 Textile Mill Products,World Total,2016,"412,929,992"
Wisconsin,314 Textile Mill Products,World Total,2017,"426,516,351"
Wisconsin,315 Apparel & Accessories,World Total,2008,"1,825,454,300"
Wisconsin,315 Apparel & Accessories,World Total,2009,"1,876,840,950"
Wisconsin,315 Apparel & Accessories,World Total,2010,"2,236,020,759"
Wisconsin,315 Apparel & Accessories,World Total,2011,"2,658,706,060"
Wisconsin,315 Apparel & Accessories,World Total,2012,"2,773,881,823"
Wisconsin,315 Apparel & Accessories,World Total,2013,"2,735,353,167"
Wisconsin,315 Apparel & Accessories,World Total,2014,"2,746,590,162"
Wisconsin,315 Apparel & Accessories,World Total,2015,"2,764,724,301"
Wisconsin,315 Apparel & Accessories,World Total,2016,"2,276,102,907"
Wisconsin,315 Apparel & Accessories,World Total,2017,"2,197,231,464"
Wisconsin,316 Leather & Allied Products,World Total,2008,"503,763,104"
Wisconsin,316 Leather & Allied Products,World Total,2009,"486,244,130"
Wisconsin,316 Leather & Allied Products,World Total,2010,"541,936,901"
Wisconsin,316 Leather & Allied Products,World Total,2011,"654,743,048"
Wisconsin,316 Leather & Allied Products,World Total,2012,"683,964,608"
Wisconsin,316 Leather & Allied Products,World Total,2013,"643,571,731"
Wisconsin,316 Leather & Allied Products,World Total,2014,"716,235,640"
Wisconsin,316 Leather & Allied Products,World Total,2015,"767,186,479"
Wisconsin,316 Leather & Allied Products,World Total,2016,"588,267,622"
Wisconsin,316 Leather & Allied Products,World Total,2017,"553,122,807"
Wisconsin,321 Wood Products,World Total,2008,"365,619,703"
Wisconsin,321 Wood Products,World Total,2009,"241,919,862"
Wisconsin,321 Wood Products,World Total,2010,"299,897,935"
Wisconsin,321 Wood Products,World Total,2011,"301,820,613"
Wisconsin,321 Wood Products,World Total,2012,"321,226,496"
Wisconsin,321 Wood Products,World Total,2013,"383,873,367"
Wisconsin,321 Wood Products,World Total,2014,"429,784,612"
Wisconsin,321 Wood Products,World Total,2015,"413,369,058"
Wisconsin,321 Wood Products,World Total,2016,"418,087,729"
Wisconsin,321 Wood Products,World Total,2017,"481,483,795"
Wisconsin,322 Paper,World Total,2008,"1,232,210,709"
Wisconsin,322 Paper,World Total,2009,"830,220,347"
Wisconsin,322 Paper,World Total,2010,"1,091,312,222"
Wisconsin,322 Paper,World Total,2011,"994,704,445"
Wisconsin,322 Paper,World Total,2012,"880,993,770"
Wisconsin,322 Paper,World Total,2013,"899,375,994"
Wisconsin,322 Paper,World Total,2014,"960,910,451"
Wisconsin,322 Paper,World Total,2015,"908,264,157"
Wisconsin,322 Paper,World Total,2016,"840,915,363"
Wisconsin,322 Paper,World Total,2017,"914,970,057"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"99,775,325"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"78,614,399"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"73,801,844"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"91,741,239"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"92,110,499"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"104,984,781"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"100,251,619"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"111,029,213"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"113,150,110"
Wisconsin,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"107,802,119"
Wisconsin,324 Petroleum & Coal Products,World Total,2008,"79,513,037"
Wisconsin,324 Petroleum & Coal Products,World Total,2009,"53,846,638"
Wisconsin,324 Petroleum & Coal Products,World Total,2010,"97,090,963"
Wisconsin,324 Petroleum & Coal Products,World Total,2011,"90,990,657"
Wisconsin,324 Petroleum & Coal Products,World Total,2012,"65,885,026"
Wisconsin,324 Petroleum & Coal Products,World Total,2013,"79,530,106"
Wisconsin,324 Petroleum & Coal Products,World Total,2014,"70,757,050"
Wisconsin,324 Petroleum & Coal Products,World Total,2015,"85,967,352"
Wisconsin,324 Petroleum & Coal Products,World Total,2016,"88,036,585"
Wisconsin,324 Petroleum & Coal Products,World Total,2017,"91,891,304"
Wisconsin,325 Chemicals,World Total,2008,"1,077,172,421"
Wisconsin,325 Chemicals,World Total,2009,"905,376,905"
Wisconsin,325 Chemicals,World Total,2010,"1,438,133,848"
Wisconsin,325 Chemicals,World Total,2011,"1,533,140,071"
Wisconsin,325 Chemicals,World Total,2012,"1,501,728,435"
Wisconsin,325 Chemicals,World Total,2013,"1,505,978,823"
Wisconsin,325 Chemicals,World Total,2014,"1,564,639,984"
Wisconsin,325 Chemicals,World Total,2015,"1,461,801,337"
Wisconsin,325 Chemicals,World Total,2016,"1,469,772,829"
Wisconsin,325 Chemicals,World Total,2017,"4,755,657,470"
Wisconsin,326 Plastics & Rubber Products,World Total,2008,"591,761,171"
Wisconsin,326 Plastics & Rubber Products,World Total,2009,"531,130,425"
Wisconsin,326 Plastics & Rubber Products,World Total,2010,"648,847,493"
Wisconsin,326 Plastics & Rubber Products,World Total,2011,"787,909,016"
Wisconsin,326 Plastics & Rubber Products,World Total,2012,"846,846,759"
Wisconsin,326 Plastics & Rubber Products,World Total,2013,"729,029,525"
Wisconsin,326 Plastics & Rubber Products,World Total,2014,"787,017,403"
Wisconsin,326 Plastics & Rubber Products,World Total,2015,"871,826,040"
Wisconsin,326 Plastics & Rubber Products,World Total,2016,"875,495,645"
Wisconsin,326 Plastics & Rubber Products,World Total,2017,"923,017,815"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2008,"250,908,631"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2009,"183,901,323"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2010,"248,635,314"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2011,"255,593,047"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2012,"284,886,592"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2013,"311,447,900"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2014,"326,296,149"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2015,"321,458,624"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2016,"321,110,939"
Wisconsin,327 Nonmetallic Mineral Products,World Total,2017,"340,319,716"
Wisconsin,331 Primary Metal Mfg,World Total,2008,"604,822,311"
Wisconsin,331 Primary Metal Mfg,World Total,2009,"303,498,900"
Wisconsin,331 Primary Metal Mfg,World Total,2010,"430,516,415"
Wisconsin,331 Primary Metal Mfg,World Total,2011,"485,397,391"
Wisconsin,331 Primary Metal Mfg,World Total,2012,"569,774,196"
Wisconsin,331 Primary Metal Mfg,World Total,2013,"508,029,283"
Wisconsin,331 Primary Metal Mfg,World Total,2014,"557,514,867"
Wisconsin,331 Primary Metal Mfg,World Total,2015,"476,330,426"
Wisconsin,331 Primary Metal Mfg,World Total,2016,"516,968,141"
Wisconsin,331 Primary Metal Mfg,World Total,2017,"610,554,392"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2008,"1,007,282,437"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2009,"744,394,181"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2010,"928,344,241"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2011,"984,018,648"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2012,"1,134,732,713"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2013,"1,130,876,111"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2014,"1,180,259,009"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2015,"1,190,403,128"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2016,"1,140,900,947"
Wisconsin,"332 Fabricated Metal Products, Nesoi",World Total,2017,"1,378,716,207"
Wisconsin,"333 Machinery, Except Electrical",World Total,2008,"4,264,613,615"
Wisconsin,"333 Machinery, Except Electrical",World Total,2009,"2,597,652,289"
Wisconsin,"333 Machinery, Except Electrical",World Total,2010,"2,710,890,066"
Wisconsin,"333 Machinery, Except Electrical",World Total,2011,"3,475,691,664"
Wisconsin,"333 Machinery, Except Electrical",World Total,2012,"3,753,740,867"
Wisconsin,"333 Machinery, Except Electrical",World Total,2013,"3,626,205,357"
Wisconsin,"333 Machinery, Except Electrical",World Total,2014,"3,787,403,057"
Wisconsin,"333 Machinery, Except Electrical",World Total,2015,"3,531,848,719"
Wisconsin,"333 Machinery, Except Electrical",World Total,2016,"3,629,407,364"
Wisconsin,"333 Machinery, Except Electrical",World Total,2017,"4,781,568,062"
Wisconsin,334 Computer & Electronic Products,World Total,2008,"2,258,564,504"
Wisconsin,334 Computer & Electronic Products,World Total,2009,"1,687,512,649"
Wisconsin,334 Computer & Electronic Products,World Total,2010,"2,269,089,679"
Wisconsin,334 Computer & Electronic Products,World Total,2011,"2,425,558,239"
Wisconsin,334 Computer & Electronic Products,World Total,2012,"2,297,074,534"
Wisconsin,334 Computer & Electronic Products,World Total,2013,"2,310,825,324"
Wisconsin,334 Computer & Electronic Products,World Total,2014,"2,586,714,832"
Wisconsin,334 Computer & Electronic Products,World Total,2015,"2,365,141,935"
Wisconsin,334 Computer & Electronic Products,World Total,2016,"2,584,068,103"
Wisconsin,334 Computer & Electronic Products,World Total,2017,"2,740,913,426"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2008,"1,798,561,731"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2009,"1,631,321,979"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2010,"1,934,466,915"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2011,"1,920,609,701"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2012,"2,278,422,717"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2013,"2,007,761,815"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2014,"2,134,834,129"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2015,"2,036,751,285"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2016,"2,079,259,962"
Wisconsin,"335 Electrical Equipment, Appliances & Components",World Total,2017,"2,517,299,401"
Wisconsin,336 Transportation Equipment,World Total,2008,"1,531,226,450"
Wisconsin,336 Transportation Equipment,World Total,2009,"1,014,768,072"
Wisconsin,336 Transportation Equipment,World Total,2010,"1,159,613,073"
Wisconsin,336 Transportation Equipment,World Total,2011,"1,101,238,362"
Wisconsin,336 Transportation Equipment,World Total,2012,"1,244,957,081"
Wisconsin,336 Transportation Equipment,World Total,2013,"1,208,006,774"
Wisconsin,336 Transportation Equipment,World Total,2014,"1,307,303,044"
Wisconsin,336 Transportation Equipment,World Total,2015,"1,416,469,351"
Wisconsin,336 Transportation Equipment,World Total,2016,"1,416,041,474"
Wisconsin,336 Transportation Equipment,World Total,2017,"1,144,505,262"
Wisconsin,337 Furniture & Fixtures,World Total,2008,"604,924,650"
Wisconsin,337 Furniture & Fixtures,World Total,2009,"523,817,303"
Wisconsin,337 Furniture & Fixtures,World Total,2010,"586,731,885"
Wisconsin,337 Furniture & Fixtures,World Total,2011,"633,540,194"
Wisconsin,337 Furniture & Fixtures,World Total,2012,"731,675,228"
Wisconsin,337 Furniture & Fixtures,World Total,2013,"718,315,796"
Wisconsin,337 Furniture & Fixtures,World Total,2014,"724,840,507"
Wisconsin,337 Furniture & Fixtures,World Total,2015,"724,080,844"
Wisconsin,337 Furniture & Fixtures,World Total,2016,"723,856,418"
Wisconsin,337 Furniture & Fixtures,World Total,2017,"768,782,664"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2008,"804,190,567"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2009,"695,264,136"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2010,"821,594,258"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2011,"827,854,290"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2012,"896,339,386"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2013,"916,008,835"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2014,"871,093,349"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2015,"930,926,309"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2016,"812,991,578"
Wisconsin,339 Miscellaneous Manufactured Commodities,World Total,2017,"865,009,602"
Wisconsin,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2008,"2,611,216"
Wisconsin,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2009,"1,961,763"
Wisconsin,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2010,"1,901,620"
Wisconsin,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2011,"2,737,462"
Wisconsin,910 Waste And Scrap,World Total,2008,"37,188,765"
Wisconsin,910 Waste And Scrap,World Total,2009,"41,000,373"
Wisconsin,910 Waste And Scrap,World Total,2010,"55,758,774"
Wisconsin,910 Waste And Scrap,World Total,2011,"69,349,082"
Wisconsin,910 Waste And Scrap,World Total,2012,"88,535,509"
Wisconsin,910 Waste And Scrap,World Total,2013,"71,817,080"
Wisconsin,910 Waste And Scrap,World Total,2014,"53,902,068"
Wisconsin,910 Waste And Scrap,World Total,2015,"47,961,937"
Wisconsin,910 Waste And Scrap,World Total,2016,"39,615,671"
Wisconsin,910 Waste And Scrap,World Total,2017,"46,608,793"
Wisconsin,920 Used Or Second-hand Merchandise,World Total,2008,"37,368,973"
Wisconsin,920 Used Or Second-hand Merchandise,World Total,2009,"4,523,259"
